Flash	Auto, Fired, Return detected	"Włączony (Automatyczny błysk lampy, rejestracja światła odbitego)"
Flash	Did not fire	Nie nastąpił błysk lampy
Flash	Fired	Nastąpił błysk lampy
Flash	Fired, Red-eye reduction	Włączony (Redukcja efektu czerwonych oczu)
Flash	Fired, Red-eye reduction, Return detected	"Włączony (Redukcja efektu czerwonych oczu, rejestracja światła odbitego)"
Flash	Fired, Return detected	Włączony (Rejestracja światła odbitego)
Flash	No Flash	Brak funkcji lampy błyskowej
Flash	On, Fired	Włączony (Błysk dopełniający)
Flash	On, Red-eye reduction	"Włączony (Błysk dopełniający, Redukcja efektu czerwonych oczu)"
Flash	On, Red-eye reduction, Return detected	"Włączony (Błysk dopełniający, Redukcja efektu czerwonych oczu, rejestracja światła odbitego)"
Flash	On, Return detected	"Włączony (Błysk dopełniający, rejestracja światła odbitego)"
FlashDevice	None	Brak
FlashModel	None	Brak
FlashType	None	Brak
FocalPlaneResolutionUnit	None	Brak
FocalPlaneResolutionUnit	inches	Cal
FocalPlaneResolutionUnit	um	µm (mikrometr)
GPSAltitudeRef	Above Sea Level	Poziom morza
GPSAltitudeRef	Below Sea Level	Względem poziomu morza (wartość ujemna)
GPSDifferential	Differential Corrected	Zastosowanie korekcji różnicowej
GPSDifferential	No Correction	Pomiar bez korekcji różnicowej
GPSLatitudeRef	North	Szerokości północnej
GPSLatitudeRef	South	Szerokości południowej
GPSLongitudeRef	East	Długości wschodniej
GPSLongitudeRef	West	Długości zachodniej
GPSMeasureMode	3-Dimensional Measurement	Pomiar 3-wymiarowy
GPSSpeedRef	km/h	Kilometrów na godzinę
GPSSpeedRef	knots	Węzły
GPSSpeedRef	mph	Mil na godzinę
GPSStatus	Measurement Active	Trwa pomiar
GPSStatus	Measurement Void	Wzajemna niesprzeczność pomiarów
GPSTrackRef	Magnetic North	Kierunek strzałki magnetycznej
GPSTrackRef	True North	Rzeczywisty kierunek
GainControl	High gain down	Z dużym krokiem do dołu
GainControl	High gain up	Z dużym krokiem w górę
GainControl	Low gain down	Z małym krokiem do dołu
GainControl	Low gain up	Z małym krokiem w górę
GainControl	None	Brak
HometownDST	No	Nie
HometownDST	Yes	Tak
ImageTone	Bright	Jasny
ImageTone	Landscape	Krajobraz
ImageTone	Monochrome	Monochromatyczny
ImageTone	Natural	Naturalny
ImageTone	Portrait	Portret
ImageType	Page	Strona
Indexed	Indexed	Indeksowane
Indexed	Not indexed	Nie indeksowane
InkSet	Not CMYK	Nie CMYK
InteropIndex	R03 - DCF option file (Adobe RGB)	R03: Plik pomocniczy DCF (Adobe RGB)
InteropIndex	R98 - DCF basic file (sRGB)	R98: Plik zasadniczy DCF (sRGB)
InteropIndex	THM - DCF thumbnail file	THM: Plik miniatury DCF
JPEGProc	Baseline	JPEG Podstawowy
