SensingMethod	One-chip color area	Tek-çip renk alanı alıcı
SensingMethod	Three-chip color area	Üç-çip renk alanı alıcı
SensingMethod	Trilinear	Triple çizgisel alıcı
SensingMethod	Two-chip color area	İki-çip renk alanı alıcı
Sharpness	Hard	Sert
Sharpness	Normal	Standard
Sharpness	Soft	Yumuşak
SubjectDistanceRange	Close	Yakın görüntü
SubjectDistanceRange	Distant	Uzak görüntü
SubjectDistanceRange	Macro	Makro
WhiteBalance	Auto	Otomatik beyaz ayarı
WhiteBalance	Black & White	Monokrom
WhiteBalance	Cloudy	Bulutlu hava
WhiteBalance	Cool White Fluorescent	Soğuk beyaz floresan
WhiteBalance	Custom 1	ÖZEL1
WhiteBalance	Custom 2	ÖZEL2
WhiteBalance	Custom 3	ÖZEL3
WhiteBalance	Custom 4	ÖZEL4
WhiteBalance	Day White Fluorescent	Gün beyaz floresan
WhiteBalance	Daylight	Günışığı
WhiteBalance	Daylight Fluorescent	Günışığı floresan
WhiteBalance	Fluorescent	Floresan
WhiteBalance	Manual	Elle beyaz ayarı
WhiteBalance	Shade	Gölge
WhiteBalance	Tungsten	Tungsten ışık
YCbCrPositioning	Centered	Ortalanmış
YCbCrPositioning	Co-sited	Birlikte-konumlanmış
